Granule Name,Platform,Sensor,Beam Mode,Absolute Orbit,Relative Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,Stack ID
S1B_IW_SLC__1SDV_20170926T041056_20170926T041123_007558_00D57D_E04D,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,226,2017-09-26T04:11:23Z,2017-09-28T01:56:42Z,SLC,2017-09-26T04:10:56Z,2017-09-26T04:11:23Z,69.7787,-162.1844,68.7042,-164.7491,69.2087,-158.4966,70.2749,-166.0586,70.8058,-159.3371,NaN,Ascending,3.98 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170926T041031_20170926T041058_007558_00D57D_4E43,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,221,2017-09-26T04:10:58Z,2017-09-28T02:15:36Z,SLC,2017-09-26T04:10:31Z,2017-09-26T04:10:56Z,68.2476,-161.2077,67.2408,-163.6825,67.7253,-157.81,68.7041,-164.7491,69.2085,-158.4983,NaN,Ascending,4.12 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170926T041006_20170926T041033_007558_00D57D_D348,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,216,2017-09-26T04:10:33Z,2017-09-28T01:56:41Z,SLC,2017-09-26T04:10:06Z,2017-09-26T04:10:31Z,66.7706,-160.3685,65.7725,-162.7197,66.2402,-157.1821,67.2407,-163.6825,67.7251,-157.8118,NaN,Ascending,4.17 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170926T040940_20170926T041008_007558_00D57D_370F,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,211,2017-09-26T04:10:08Z,2017-09-28T01:18:09Z,SLC,2017-09-26T04:09:41Z,2017-09-26T04:10:06Z,65.2909,-159.6032,64.3003,-161.841,64.7539,-156.6004,65.7724,-162.7196,66.24,-157.184,NaN,Ascending,4.44 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170926T040915_20170926T040942_007558_00D57D_C03D,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,206,2017-09-26T04:09:42Z,2017-09-28T01:27:35Z,SLC,2017-09-26T04:09:16Z,2017-09-26T04:09:41Z,63.8088,-158.9001,62.8244,-161.0372,63.2661,-156.061,64.3002,-161.841,64.7537,-156.602,NaN,Ascending,4.38 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170926T040850_20170926T040917_007558_00D57D_9848,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,201,2017-09-26T04:09:17Z,2017-09-28T01:20:52Z,SLC,2017-09-26T04:08:51Z,2017-09-26T04:09:16Z,62.3245,-158.2509,61.3454,-160.2952,61.777,-155.5561,62.8243,-161.0371,63.2658,-156.0628,NaN,Ascending,4.43 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170926T040826_20170926T040853_007558_00D57D_6632,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7558,7,7,196,2017-09-26T04:08:53Z,2017-09-28T01:26:00Z,SLC,2017-09-26T04:08:26Z,2017-09-26T04:08:51Z,60.8385,-157.6425,59.8645,-159.5981,60.2874,-155.0723,61.3453,-160.2952,61.7768,-155.5577,NaN,Ascending,4.34 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T174155_20170925T174221_018535_01F3CA_B425,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18535,88,88,371,2017-09-25T17:42:21Z,2017-09-28T19:21:18Z,SLC,2017-09-25T17:41:55Z,2017-09-25T17:42:20Z,66.1544,-167.7633,66.6317,-164.5568,67.1048,-170.2347,65.1621,-165.4844,65.6196,-170.8485,NaN,Descending,3.74 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T174129_20170925T174157_018535_01F3CA_2FF6,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18535,88,88,366,2017-09-25T17:41:57Z,2017-09-28T18:42:26Z,SLC,2017-09-25T17:41:30Z,2017-09-25T17:41:55Z,67.6326,-166.9578,68.098,-163.543,68.5892,-169.5783,66.6318,-164.5567,67.105,-170.2365,NaN,Descending,3.71 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T174101_20170925T174131_018535_01F3CA_5BFA,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18535,88,88,361,2017-09-25T17:41:31Z,2017-09-28T18:53:39Z,SLC,2017-09-25T17:41:02Z,2017-09-25T17:41:34Z,68.9999,-165.9781,70.1592,-168.5621,68.2267,-169.5096,69.7004,-162.2033,67.8005,-163.6664,NaN,Descending,3.98 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T024107_20170925T024132_018526_01F383_FD21,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18526,79,79,226,2017-09-25T02:41:32Z,2017-09-28T12:40:02Z,SLC,2017-09-25T02:41:09Z,2017-09-25T02:41:32Z,69.7454,-139.5262,68.7664,-142.1654,69.2741,-135.855,70.1435,-143.3464,70.6758,-136.6237,NaN,Ascending,3.41 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T024042_20170925T024109_018526_01F383_57C8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18526,79,79,221,2017-09-25T02:41:09Z,2017-09-28T11:42:50Z,SLC,2017-09-25T02:40:44Z,2017-09-25T02:41:09Z,68.3109,-138.6062,67.3009,-141.1165,67.7893,-135.1913,68.7663,-142.1653,69.2739,-135.8566,NaN,Ascending,4.20 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T024017_20170925T024044_018526_01F383_9189,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18526,79,79,216,2017-09-25T02:40:44Z,2017-09-28T11:50:08Z,SLC,2017-09-25T02:40:19Z,2017-09-25T02:40:44Z,66.8342,-137.763,65.8353,-140.1252,66.3058,-134.5384,67.3008,-141.1164,67.7891,-135.1931,NaN,Ascending,4.36 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T023953_20170925T024020_018526_01F383_7B06,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18526,79,79,211,2017-09-25T02:40:20Z,2017-09-28T11:39:41Z,SLC,2017-09-25T02:39:54Z,2017-09-25T02:40:19Z,65.356,-136.9785,64.3643,-139.2332,64.8202,-133.9467,65.8352,-140.1251,66.3056,-134.5401,NaN,Ascending,4.36 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T023928_20170925T023955_018526_01F383_D6CA,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18526,79,79,206,2017-09-25T02:39:55Z,2017-09-28T11:50:43Z,SLC,2017-09-25T02:39:29Z,2017-09-25T02:39:54Z,63.8737,-136.2759,62.8872,-138.4396,63.3315,-133.4209,64.3643,-139.2332,64.8199,-133.9485,NaN,Ascending,4.42 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170925T023903_20170925T023930_018526_01F383_233C,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18526,79,79,201,2017-09-25T02:39:30Z,2017-09-28T11:25:21Z,SLC,2017-09-25T02:39:04Z,2017-09-25T02:39:29Z,62.3892,-135.6283,61.4091,-137.6882,61.8429,-132.9091,62.8871,-138.4396,63.3312,-133.4227,NaN,Ascending,4.40 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T170229_20170924T170256_018520_01F352_DE86,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,392,2017-09-24T17:02:56Z,2017-09-27T00:44:39Z,SLC,2017-09-24T17:02:29Z,2017-09-24T17:02:54Z,60.0574,-160.1753,60.5676,-157.5895,60.9951,-162.2204,59.0846,-158.2529,59.5046,-162.6829,NaN,Descending,4.23 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T170203_20170924T170231_018520_01F352_B282,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,387,2017-09-24T17:02:31Z,2017-09-26T22:59:57Z,SLC,2017-09-24T17:02:04Z,2017-09-24T17:02:29Z,61.5445,-159.5908,62.0477,-156.8728,62.4845,-161.7284,60.5677,-157.5895,60.9953,-162.2222,NaN,Descending,4.57 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T170138_20170924T170205_018520_01F352_14DC,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,382,2017-09-24T17:02:05Z,2017-09-26T23:52:20Z,SLC,2017-09-24T17:01:39Z,2017-09-24T17:02:04Z,63.0295,-158.9626,63.5249,-156.0989,63.9727,-161.2045,62.0478,-156.8727,62.4847,-161.7301,NaN,Descending,4.41 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T170113_20170924T170140_018520_01F352_B3EE,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,377,2017-09-24T17:01:40Z,2017-09-26T22:55:06Z,SLC,2017-09-24T17:01:14Z,2017-09-24T17:01:39Z,64.5127,-158.2872,64.9991,-155.261,65.4599,-160.6463,63.5249,-156.0988,63.9729,-161.2062,NaN,Descending,4.38 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T170048_20170924T170115_018520_01F352_7C23,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,372,2017-09-24T17:01:15Z,2017-09-27T01:48:18Z,SLC,2017-09-24T17:00:49Z,2017-09-24T17:01:14Z,65.9939,-157.5581,66.4699,-154.3483,66.9459,-160.0482,64.9992,-155.261,65.4601,-160.648,NaN,Descending,4.19 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T170024_20170924T170051_018520_01F352_F230,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,367,2017-09-24T17:00:51Z,2017-09-27T01:16:15Z,SLC,2017-09-24T17:00:24Z,2017-09-24T17:00:49Z,67.4737,-156.7765,67.939,-153.3687,68.432,-159.425,66.47,-154.3482,66.9461,-160.05,NaN,Descending,4.19 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T165958_20170924T170026_018520_01F352_94DF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,362,2017-09-24T17:00:26Z,2017-09-26T22:58:05Z,SLC,2017-09-24T16:59:59Z,2017-09-24T17:00:24Z,68.9487,-155.8914,69.3954,-152.2027,69.9119,-158.6637,67.939,-153.3686,68.4323,-159.4269,NaN,Descending,4.25 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170924T165930_20170924T170000_018520_01F352_F5EF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18520,73,73,356,2017-09-24T17:00:00Z,2017-09-27T01:04:11Z,SLC,2017-09-24T16:59:31Z,2017-09-24T17:00:03Z,70.3181,-154.8189,71.4862,-157.5458,69.5563,-158.5894,71.0008,-150.7746,69.1084,-152.401,NaN,Descending,4.26 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042708_20170924T042736_007529_00D4AB_4D94,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,223,2017-09-24T04:27:36Z,2017-09-25T05:02:33Z,SLC,2017-09-24T04:27:09Z,2017-09-24T04:27:36Z,68.8901,-165.7283,67.8213,-168.2135,68.3132,-162.2035,69.3978,-169.4255,69.9129,-162.9836,NaN,Ascending,4.09 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042643_20170924T042710_007529_00D4AB_5869,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,218,2017-09-24T04:27:10Z,2017-09-25T04:56:47Z,SLC,2017-09-24T04:26:44Z,2017-09-24T04:27:09Z,67.3562,-164.8152,66.3551,-167.2092,66.8289,-161.5506,67.8212,-168.2134,68.313,-162.2054,NaN,Ascending,3.73 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042618_20170924T042645_007529_00D4AB_68E4,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,213,2017-09-24T04:26:45Z,2017-09-25T04:56:49Z,SLC,2017-09-24T04:26:19Z,2017-09-24T04:26:44Z,65.878,-164.017,64.8852,-166.2917,65.3435,-160.9439,66.355,-167.2091,66.8287,-161.5524,NaN,Ascending,3.97 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042552_20170924T042620_007529_00D4AB_68AE,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,208,2017-09-24T04:26:20Z,2017-09-25T04:33:37Z,SLC,2017-09-24T04:25:54Z,2017-09-24T04:26:19Z,64.3968,-163.2903,63.41,-165.4663,63.8558,-160.395,64.8851,-166.2917,65.3433,-160.9458,NaN,Ascending,4.11 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042528_20170924T042555_007529_00D4AB_FE57,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,203,2017-09-24T04:25:55Z,2017-09-25T04:31:51Z,SLC,2017-09-24T04:25:29Z,2017-09-24T04:25:54Z,62.9132,-162.6221,61.9325,-164.6974,62.3675,-159.8733,63.4099,-165.4662,63.8556,-160.3968,NaN,Ascending,4.18 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042503_20170924T042530_007529_00D4AB_6F25,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,198,2017-09-24T04:25:30Z,2017-09-25T05:40:42Z,SLC,2017-09-24T04:25:04Z,2017-09-24T04:25:29Z,61.4277,-161.9996,60.4517,-163.9895,60.8776,-159.3875,61.9324,-164.6973,62.3673,-159.875,NaN,Ascending,4.25 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170924T042438_20170924T042505_007529_00D4AB_C0AC,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7529,153,153,193,2017-09-24T04:25:05Z,2017-09-25T05:42:09Z,SLC,2017-09-24T04:24:39Z,2017-09-24T04:25:04Z,59.9403,-161.4192,58.9684,-163.3281,59.3869,-158.9263,60.4516,-163.9895,60.8774,-159.3891,NaN,Ascending,4.13 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170923T153115_20170923T153143_007521_00D477_CE99,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7521,145,145,392,2017-09-23T15:31:43Z,2017-09-24T07:30:05Z,SLC,2017-09-23T15:31:16Z,2017-09-23T15:31:41Z,60.0884,-137.5357,60.6012,-134.9715,61.0242,-139.5564,59.1183,-135.6361,59.5338,-140.0219,NaN,Descending,4.38 GB,-1,0,0,-1,0
S1B_IW_SLC__1SDV_20170923T153047_20170923T153117_007521_00D477_0325,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7521,145,145,386,2017-09-23T15:31:17Z,2017-09-24T07:39:43Z,SLC,2017-09-23T15:30:47Z,2017-09-23T15:31:20Z,61.4293,-136.8392,62.5562,-138.8241,60.6142,-139.4563,62.1967,-134.0873,60.2705,-135.0014,NaN,Descending,4.71 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025740_20170923T025808_018497_01F294_6748,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,227,2017-09-23T02:58:08Z,2017-09-23T16:43:12Z,SLC,2017-09-23T02:57:41Z,2017-09-23T02:58:08Z,70.1226,-143.8715,69.0481,-146.4436,69.5548,-140.1071,70.6143,-147.8292,71.1501,-141.0097,NaN,Ascending,3.99 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025715_20170923T025742_018497_01F294_6626,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,222,2017-09-23T02:57:42Z,2017-09-23T16:43:22Z,SLC,2017-09-23T02:57:16Z,2017-09-23T02:57:41Z,68.5925,-142.8603,67.584,-145.3696,68.0707,-139.4245,69.0479,-146.4435,69.5546,-140.1087,NaN,Ascending,4.26 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025650_20170923T025717_018497_01F294_917D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,217,2017-09-23T02:57:17Z,2017-09-23T16:29:18Z,SLC,2017-09-23T02:56:51Z,2017-09-23T02:57:16Z,67.1148,-142.0209,66.1148,-144.4038,66.5849,-138.803,67.5839,-145.3695,68.0706,-139.4261,NaN,Ascending,4.37 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025624_20170923T025652_018497_01F294_C6E5,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,212,2017-09-23T02:56:52Z,2017-09-23T16:43:16Z,SLC,2017-09-23T02:56:26Z,2017-09-23T02:56:51Z,65.6364,-141.2325,64.6468,-143.4751,65.1009,-138.1786,66.1147,-144.4038,66.5846,-138.8049,NaN,Ascending,4.56 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025559_20170923T025626_018497_01F294_6C21,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,207,2017-09-23T02:56:26Z,2017-09-23T15:45:11Z,SLC,2017-09-23T02:56:01Z,2017-09-23T02:56:26Z,64.1555,-140.5073,63.1703,-142.6687,63.6125,-137.6436,64.6467,-143.4751,65.1007,-138.1805,NaN,Ascending,4.42 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025535_20170923T025602_018497_01F294_3D9F,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,202,2017-09-23T02:56:02Z,2017-09-23T15:44:43Z,SLC,2017-09-23T02:55:36Z,2017-09-23T02:56:01Z,62.672,-139.8442,61.6939,-141.8962,62.1251,-137.1137,63.1702,-142.6687,63.6123,-137.6454,NaN,Ascending,4.36 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170923T025510_20170923T025537_018497_01F294_FBB8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18497,50,50,197,2017-09-23T02:55:37Z,2017-09-23T15:44:54Z,SLC,2017-09-23T02:55:11Z,2017-09-23T02:55:36Z,61.1878,-139.2126,60.2148,-141.1782,60.6366,-136.6138,61.6938,-141.8962,62.1249,-137.1154,NaN,Ascending,4.32 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170922T171859_20170922T171921_018491_01F25C_E998,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18491,44,44,393,2017-09-22T17:19:21Z,2017-09-23T07:44:50Z,SLC,2017-09-22T17:18:59Z,2017-09-22T17:19:21Z,60.0034,-164.3125,60.4217,-161.7948,60.8444,-166.3636,59.1276,-162.3724,59.5439,-166.7683,NaN,Descending,3.04 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170922T171833_20170922T171901_018491_01F25C_FE1D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18491,44,44,388,2017-09-22T17:19:01Z,2017-09-23T07:54:13Z,SLC,2017-09-22T17:18:34Z,2017-09-22T17:18:59Z,61.396,-163.7703,61.9027,-161.09,62.3343,-165.879,60.4217,-161.7947,60.8446,-166.3653,NaN,Descending,4.14 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170922T171808_20170922T171835_018491_01F25C_B3EB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18491,44,44,383,2017-09-22T17:18:35Z,2017-09-23T07:50:04Z,SLC,2017-09-22T17:18:09Z,2017-09-22T17:18:34Z,62.8817,-163.1513,63.3807,-160.3271,63.8229,-165.3613,61.9028,-161.09,62.3345,-165.8807,NaN,Descending,3.97 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170922T171743_20170922T171810_018491_01F25C_8A36,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18491,44,44,378,2017-09-22T17:18:10Z,2017-09-23T07:37:26Z,SLC,2017-09-22T17:17:44Z,2017-09-22T17:18:09Z,64.3654,-162.4852,64.8557,-159.5015,65.3104,-164.81,63.3808,-160.327,63.8231,-165.3633,NaN,Descending,3.92 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170922T171718_20170922T171745_018491_01F25C_79EC,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18491,44,44,373,2017-09-22T17:17:45Z,2017-09-23T07:44:44Z,SLC,2017-09-22T17:17:19Z,2017-09-22T17:17:44Z,65.8466,-161.7592,66.3259,-158.5881,66.7959,-164.2047,64.8557,-159.5014,65.3106,-164.8117,NaN,Descending,4.00 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20170922T171653_20170922T171720_018491_01F25C_7C80,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18491,44,44,368,2017-09-22T17:17:20Z,2017-09-23T07:43:50Z,SLC,2017-09-22T17:16:54Z,2017-09-22T17:17:19Z,67.3256,-160.9725,67.7941,-157.6059,68.2812,-163.5712,66.326,-158.5881,66.7961,-164.2065,NaN,Descending,4.11 GB,-1,0,0,-1,0
S1A_IW_SLC__1SDV_20171012T161048_20171012T161116_018782_01FB3C_D9B7,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18782,160,160,364,2017-10-12T16:11:16.237675,2017-10-15T09:15:17Z,SLC,2017-10-12T16:10:46.088493Z,2017-10-12T16:11:18.487694Z,68.1401,-143.879,69.2944,-146.3781,67.3604,-147.2717,68.851,-140.2605,66.9469,-141.6317,NaN,Descending,4.31 GB,0,,,0,
S1A_IW_SLC__1SDV_20171012T161020_20171012T161050_018782_01FB3C_5A2F,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18782,160,160,359,2017-10-12T16:10:50.588444,2017-10-15T09:19:43Z,SLC,2017-10-12T16:10:21.087975Z,2017-10-12T16:10:53.487541Z,69.621,-142.9522,70.7843,-145.6022,68.853,-146.5923,70.3135,-139.055,68.417,-140.591,NaN,Descending,4.29 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033752_20171012T033820_007791_00DC29_C373,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,224,2017-10-12T03:38:20.592761,2017-10-15T00:06:52Z,SLC,2017-10-12T03:37:52.659806,2017-10-12T03:38:20.592761,69.2374,-153.5925,68.140984,-156.064468,68.63253,-150.024307,69.771553,-157.350449,70.288322,-150.847672,NaN,Ascending,4.23 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033727_20171012T033754_007791_00DC29_8D75,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,219,2017-10-12T03:37:54.797585,2017-10-15T00:01:18Z,SLC,2017-10-12T03:37:27.836909,2017-10-12T03:37:54.797585,67.7464,-152.659,66.688942,-155.018997,67.160103,-149.347977,68.268997,-156.127991,68.760406,-150.066589,NaN,Ascending,4.12 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033703_20171012T033729_007791_00DC29_2928,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,214,2017-10-12T03:37:29.978799,2017-10-15T00:18:24Z,SLC,2017-10-12T03:37:03.011955,2017-10-12T03:37:29.978799,66.2772,-151.8739,65.226631,-154.123978,65.683868,-148.758636,66.811905,-155.129745,67.286293,-149.418655,NaN,Ascending,4.28 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033638_20171012T033705_007791_00DC29_476F,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,209,2017-10-12T03:37:05.151789,2017-10-15T00:09:53Z,SLC,2017-10-12T03:36:38.184946,2017-10-12T03:37:05.151789,64.8068,-151.1381,63.762878,-153.284103,64.207016,-148.199539,65.352386,-154.202118,65.811005,-148.81012,NaN,Ascending,4.36 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033613_20171012T033640_007791_00DC29_513B,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,204,2017-10-12T03:36:40.326836,2017-10-14T23:59:53Z,SLC,2017-10-12T03:36:13.357937,2017-10-12T03:36:40.326836,63.3349,-150.4503,62.297173,-152.498947,62.72942,-147.670609,63.890499,-153.342392,64.334938,-148.239471,NaN,Ascending,4.32 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033547_20171012T033615_007791_00DC29_1E4F,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,199,2017-10-12T03:36:15.501883,2017-10-15T00:04:17Z,SLC,2017-10-12T03:35:47.587428,2017-10-12T03:36:15.501883,61.8317,-149.8155,60.770645,-151.763702,61.193653,-147.166519,62.423149,-152.570999,62.856789,-147.718887,NaN,Ascending,4.46 GB,0,,,0,
S1B_IW_SLC__1SDV_20171012T033519_20171012T033549_007791_00DC29_EF50,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7791,65,65,194,2017-10-12T03:35:49.856762,2017-10-15T00:04:08Z,SLC,2017-10-12T03:35:20.346016Z,2017-10-12T03:35:52.745582Z,60.1915,-149.3414,60.966,-151.9806,59.0371,-151.1189,61.3152,-147.4291,59.372,-146.8261,NaN,Ascending,4.33 GB,0,,,0,
S1A_IW_SLC__1SDV_20171010T162939_20171010T163007_018753_01FA68_2503,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18753,131,131,393,2017-10-10T16:30:07.789075,2017-10-13T18:57:32Z,SLC,2017-10-10T16:29:39.843787,2017-10-10T16:30:07.789075,59.7022,-152.0609,60.302738,-149.482376,60.725876,-154.036438,58.644497,-150.214325,59.059261,-154.546997,NaN,Descending,4.28 GB,0,,,0,
S1A_IW_SLC__1SDV_20171010T162915_20171010T162941_018753_01FA68_EBCE,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18753,131,131,388,2017-10-10T16:29:41.989788,2017-10-13T18:57:46Z,SLC,2017-10-10T16:29:16.399335,2017-10-10T16:29:41.397911,61.1871,-151.5117,61.692665,-148.831909,62.126015,-153.621841,60.211823,-149.533936,60.636517,-154.1073,NaN,Descending,4.28 GB,0,,,0,
S1A_IW_SLC__1SDV_20171010T162850_20171010T162917_018753_01FA68_A427,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18753,131,131,383,2017-10-10T16:29:17.160723,2017-10-13T19:02:48Z,SLC,2017-10-10T16:28:51.399259,2017-10-10T16:29:16.397834,62.674,-150.9105,63.173927,-148.10437,63.616657,-153.137604,61.69276,-148.831894,62.126228,-153.62355,NaN,Descending,4.37 GB,0,,,0,
S1A_IW_SLC__1SDV_20171010T162825_20171010T162852_018753_01FA68_0C73,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18753,131,131,378,2017-10-10T16:28:52.333715,2017-10-13T18:52:42Z,SLC,2017-10-10T16:28:26.399182,2017-10-10T16:28:51.397758,64.1575,-150.2462,64.645073,-147.247803,65.101593,-152.55249,63.174019,-148.10434,63.616871,-153.139389,NaN,Descending,4.45 GB,0,,,0,
S1A_IW_SLC__1SDV_20171010T162800_20171010T162827_018753_01FA68_B06A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18753,131,131,373,2017-10-10T16:28:27.504650,2017-10-13T19:00:23Z,SLC,2017-10-10T16:28:01.399106,2017-10-10T16:28:26.397681,65.6373,-149.5107,66.116264,-146.350235,66.587593,-151.960129,64.645164,-147.247757,65.101807,-152.554352,NaN,Descending,4.41 GB,0,,,0,
S1A_IW_SLC__1SDV_20171010T162735_20171010T162802_018753_01FA68_4C14,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18753,131,131,368,2017-10-10T16:28:02.679696,2017-10-13T18:53:26Z,SLC,2017-10-10T16:27:36.399029,2017-10-10T16:28:01.397605,67.1172,-148.7399,67.585709,-145.387299,68.073631,-151.342133,66.116356,-146.350174,66.587799,-151.961868,NaN,Descending,4.16 GB,0,,,0,
